Account,Link,Followers,Audience Country,Authentic engagement,Engagement avg,Category1,Hashtags,Cost Story,Cost Post
elrubiuswtf,https://www.instagram.com/elrubiuswtf/,16000000.0,Mexico,1600000.0,1800000.0,Computers,"['#instadaily', '#money', '#foodislifee', '#cardio', '#foodforfoodies', '#shopping', '#blogger', '#food']",96000.0,224000.00000000003
mrbeast,https://www.instagram.com/mrbeast/,17400000.0,United States,1300000.0,1700000.0,Shows,"['#model', '#entrepreneur', '#sundayfunday', '#getfit', '#music', '#foodie', '#sports', '#sky', '#beautyblogger', '#surfing']",78000.0,182000.00000000003
rohitsharma45,https://www.instagram.com/rohitsharma45/,22500000.0,India,1100000.0,1300000.0,Sports with a ball,"['#photoart', '#art', '#foodlover', '#funtime']",66000.0,154000.00000000003
madelyncline,https://www.instagram.com/madelyncline/,12100000.0,United States,1700000.0,2400000.0,Undefined,['#musiclover'],102000.0,238000.00000000003
stephencurry30,https://www.instagram.com/stephencurry30/,39800000.0,United States,542300.0,725500.0,Sports with a ball,"['#fitspo', '#familytime', '#cars', '#sun', '#foodie', '#foodjunkie']",32538.0,75922.0
_jeongjaehyun,https://www.instagram.com/_jeongjaehyun/,10400000.0,Indonesia,2200000.0,2800000.0,Undefined,"['#naturephotography', '#motivation', '#instaphoto', '#dog', '#foodlover', '#runnersofinstagram', '#foodgawker', '#foodgrammer', '#golf']",132000.0,308000.00000000006
jamesrodriguez10,https://www.instagram.com/jamesrodriguez10/,48600000.0,Colombia,388400.0,591100.0,Sports with a ball,['#quotes'],23304.0,54376.00000000001
433,https://www.instagram.com/433/,46800000.0,Spain,366400.0,609700.0,Sports with a ball,"['#follow4follow', '#lifeisgood', '#foodexperience', '#instapic', '#girlpower', '#instatravel', '#foodgawker', '#styleinspiration', '#construction', '#football']",21984.0,51296.00000000001
eminem,https://www.instagram.com/eminem/,33900000.0,Iran,648400.0,837800.0,Cinema,"['#fashionphotography', '#fashionstyle', '#foodislifee', '#snowboarding', '#loveit', '#foodcoma', '#dogstagram']",38904.0,90776.00000000001
phil.coutinho,https://www.instagram.com/phil.coutinho/,24100000.0,Brazil,704100.0,1100000.0,Sports with a ball,['#foodaddict'],42246.0,98574.00000000001
noahschnapp,https://www.instagram.com/noahschnapp/,19900000.0,Brazil,1100000.0,1400000.0,Cinema,"['#boxing', '#familytime', '#styleinspiration', '#healthylifestyle', '#fitlife', '#parkour', '#doglover', '#fitnessmodel']",66000.0,154000.00000000003
rosalia.vt,https://www.instagram.com/rosalia.vt/,18600000.0,Spain,1100000.0,1500000.0,Music,"['#foodheaven', '#musiclover', '#football']",66000.0,154000.00000000003
lewishamilton,https://www.instagram.com/lewishamilton/,26900000.0,Brazil,707800.0,1000000.0,Racing,"['#landscapephotography', '#dog', '#foodtime', '#fitness', '#party', '#lifeisgood', '#cars']",42468.0,99092.00000000001
dixiedamelio,https://www.instagram.com/dixiedamelio/,25300000.0,United States,732000.0,1100000.0,Music,"['#muscle', '#beauty', '#hockey']",43920.0,102480.00000000001
anuel,https://www.instagram.com/anuel/,26800000.0,Spain,660300.0,1000000.0,Music,"['#fitspo', '#outfit', '#foodoftheday', '#tennis', '#golf', '#fun', '#foodphotography']",39618.0,92442.00000000001
riaricis1795,https://www.instagram.com/riaricis1795/,29800000.0,Indonesia,726900.0,890800.0,Lifestyle,"['#weekendvibes', '#sunset', '#style', '#photographysouls', '#foodbloggerlife', '#blogger']",43614.0,101766.00000000001
emmachamberlain,https://www.instagram.com/emmachamberlain/,15100000.0,United States,1100000.0,1700000.0,Lifestyle,"['#happiness', '#getfit', '#entrepreneur']",66000.0,154000.00000000003
thenotoriousmma,https://www.instagram.com/thenotoriousmma/,44000000.0,United States,398700.0,579600.0,Fitness,"['#foodaddict', '#landscapephotography', '#pilates', '#weekend', '#foodstagrammer', '#getfit']",23922.0,55818.00000000001
kartikaaryan,https://www.instagram.com/kartikaaryan/,23400000.0,India,860600.0,1100000.0,Cinema,"['#smiles', '#quotes', '#foodislifee', '#sun', '#golf', '#landscape', '#inspiration', '#picoftheday']",51636.0,120484.00000000001
brentrivera,https://www.instagram.com/brentrivera/,22100000.0,United States,865300.0,1100000.0,Music,"['#cycling', '#fitlife', '#life', '#loveit', '#marathon', '#friendsforlife']",51918.0,121142.00000000001
kritisanon,https://www.instagram.com/kritisanon/,45900000.0,India,457600.0,534300.0,Modeling,"['#travel', '#foodie', '#swimming']",27456.0,64064.00000000001
shahidkapoor,https://www.instagram.com/shahidkapoor/,33100000.0,India,644200.0,731200.0,Cinema,['#success'],38652.0,90188.00000000001
dishapatani,https://www.instagram.com/dishapatani/,48500000.0,India,402800.0,495900.0,Cinema,"['#fitness', '#foodtime', '#football']",24168.0,56392.00000000001
marcelotwelve,https://www.instagram.com/marcelotwelve/,51900000.0,Spain,308000.0,463000.0,Sports with a ball,"['#football', '#gym']",18480.0,43120.00000000001
nina,https://www.instagram.com/nina/,25200000.0,Brazil,653400.0,937800.0,Cinema,"['#weekendvibes', '#pilates', '#travelgram', '#happy']",39204.0,91476.00000000001
manchesterunited,https://www.instagram.com/manchesterunited/,54700000.0,United Kingdom,270400.0,431000.0,Sports with a ball,"['#blogger', '#followme', '#cool', '#extremesports', '#foodisart', '#naturephotography', '#summer', '#foodporn', '#coffee']",16224.0,37856.0
cznburak,https://www.instagram.com/cznburak/,31200000.0,Turkey,556200.0,755000.0,Food,"['#musiclover', '#foodislifee', '#foodexplorer', '#foodnetwork', '#construction']",33372.0,77868.00000000001
thedeverakonda,https://www.instagram.com/thedeverakonda/,14600000.0,India,1300000.0,1600000.0,Cinema,"['#yum', '#foodheaven', '#selfies', '#girlpower', '#goodvibes', '#friends', '#foodphotography', '#foodisart']",78000.0,182000.00000000003
brunamarquezine,https://www.instagram.com/brunamarquezine/,42000000.0,Brazil,320000.0,552600.0,Cinema,"['#instaphoto', '#getfit', '#cool', '#photography', '#skiing', '#marathon', '#selfies', '#manufacturing']",19200.0,44800.00000000001
natgeo,https://www.instagram.com/natgeo/,206600000.0,United States,85700.0,111800.0,Nature  landscapes,"['#marathon', '#athlete', '#girl', '#fashion', '#fashion', '#getfit', '#weekendvibes', '#happy']",5142.0,11998.000000000002
nusr_et,https://www.instagram.com/nusr_et/,42200000.0,Turkey,371300.0,546600.0,Food,"['#ootd', '#photographysouls', '#fashionable', '#foodblogfeed', '#beach']",22278.0,51982.00000000001
taehyung.bighitentertainment,https://www.instagram.com/taehyung.bighitentertainment/,10600000.0,Indonesia,2100000.0,2200000.0,Management,"['#trailrunning', '#landscape', '#cute', '#selfie', '#fitspo', '#strength', '#marathon']",126000.0,294000.0
haileesteinfeld,https://www.instagram.com/haileesteinfeld/,17800000.0,United States,1000000.0,1300000.0,Cinema,"['#friendsforever', '#football', '#workout', '#fitnessmotivation']",60000.0,140000.0
skuukzky,https://www.instagram.com/skuukzky/,17300000.0,Indonesia,1100000.0,1300000.0,Clothing,"['#beach', '#foodphotography', '#foodcoma', '#nature', '#landscape', '#foodislifee', '#healthylifestyle', '#success']",66000.0,154000.00000000003
garethbale11,https://www.instagram.com/garethbale11/,46000000.0,Spain,314300.0,492800.0,Sports with a ball,"['#landscape', '#weekendvibes', '#foodislifee', '#realestate', '#lovequotes', '#gym', '#fitspo', '#getfit', '#parkour', '#music']",18858.0,44002.00000000001
sadiesink_,https://www.instagram.com/sadiesink_/,15200000.0,Brazil,1000000.0,1500000.0,Modeling,"['#foodforfoodies', '#skateboarding', '#followme', '#crossfit', '#fashionstyle', '#foodstagram', '#foodoftheday', '#art']",60000.0,140000.0
domelipa,https://www.instagram.com/domelipa/,16500000.0,Mexico,1100000.0,1300000.0,Lifestyle,"['#style', '#music', '#photo', '#beauty', '#blackandwhite', '#bestoftheday', '#getfit']",66000.0,154000.00000000003
daviddobrik,https://www.instagram.com/daviddobrik/,12500000.0,United States,1200000.0,1800000.0,Humor,"['#style', '#girl', '#golf', '#sunset', '#foodexperience', '#muscle', '#coffee']",72000.0,168000.00000000003
samantharuthprabhuoffl,https://www.instagram.com/samantharuthprabhuoffl/,21600000.0,India,854800.0,1000000.0,Beauty,"['#foodgawker', '#weekend', '#foodblogfeed']",51288.0,119672.00000000001
feliciathegoat,https://www.instagram.com/feliciathegoat/,12000000.0,United States,1100000.0,1800000.0,Music,"['#swimming', '#beautifulday', '#beautyblogger']",66000.0,154000.00000000003
anitta,https://www.instagram.com/anitta/,59100000.0,Brazil,195000.0,369300.0,Music,"['#baseball', '#instagood', '#athlete', '#foodjunkie']",11700.0,27300.000000000004
miguel.g.herran,https://www.instagram.com/miguel.g.herran/,14400000.0,Brazil,994500.0,1500000.0,Cinema,"['#food', '#weekendvibes', '#trainhard', '#happyholidays', '#styleblogger', '#ootd']",59670.0,139230.0
carryminati,https://www.instagram.com/carryminati/,14500000.0,India,1300000.0,1500000.0,Computers,"['#travel', '#blackandwhite', '#sky']",78000.0,182000.00000000003
jungkook_bighitentertainment,https://www.instagram.com/jungkook_bighitentertainment/,10200000.0,Brazil,1900000.0,2100000.0,Management,"['#picoftheday', '#coffee', '#instadaily', '#happiness', '#foodieforlife', '#entertainment']",114000.0,266000.0
loganpaul,https://www.instagram.com/loganpaul/,22200000.0,United States,719300.0,960500.0,Fitness,"['#dogstagram', '#sunset', '#photo', '#healthylifestyle', '#hockey', '#trailrunning', '#fashionstyle', '#cool']",43158.0,100702.00000000001
johnnydepp,https://www.instagram.com/johnnydepp/,11700000.0,India,1400000.0,1800000.0,Cinema,"['#funtime', '#rugby', '#cars', '#extremesports', '#trailrunning', '#luxury', '#blackandwhite', '#fitnessmotivation', '#smilemore']",84000.0,196000.00000000003
phs1116,https://www.instagram.com/phs1116/,9200000.0,Indonesia,1900000.0,2300000.0,Business,['#holidayvibes'],114000.0,266000.0
xxxibgdrgn,https://www.instagram.com/xxxibgdrgn/,20400000.0,Indonesia,811200.0,1000000.0,Photography,"['#instagood', '#travel', '#landscape', '#music', '#picoftheday', '#sunset', '#familytime', '#styleinspiration', '#lovequotes', '#photographysouls']",48672.0,113568.00000000001
theestallion,https://www.instagram.com/theestallion/,27500000.0,United States,437700.0,764300.0,Music,"['#foodfeed', '#amazing', '#cycling', '#fitnessmodel', '#goodtimes', '#dogsofinstagram', '#workoutmotivation', '#boxing', '#photographysouls']",26262.0,61278.00000000001
kiaraaliaadvani,https://www.instagram.com/kiaraaliaadvani/,21700000.0,India,838700.0,952300.0,Cinema,"['#parkour', '#foodlover', '#makeup', '#happiness']",50322.0,117418.00000000001
paulolondra,https://www.instagram.com/paulolondra/,11400000.0,Argentina,1200000.0,1800000.0,Music,"['#life', '#doglover', '#runnersofinstagram', '#landscapephotography']",72000.0,168000.00000000003
evaluna,https://www.instagram.com/evaluna/,19100000.0,Argentina,780300.0,1100000.0,Family,"['#entrepreneur', '#life', '#followme', '#foodaddict', '#extremesports', '#picoftheday', '#fashionstyle', '#fashionista', '#girlpower']",46818.0,109242.00000000001
leedongwook_official,https://www.instagram.com/leedongwook_official/,13600000.0,Indonesia,1100000.0,1500000.0,Cinema,"['#funtime', '#snowboarding', '#followback', '#blogger', '#friendsforlife']",66000.0,154000.00000000003
sommerray,https://www.instagram.com/sommerray/,26800000.0,United States,487600.0,763900.0,Modeling,['#followme'],29256.0,68264.0
juandediospantoja,https://www.instagram.com/juandediospantoja/,21200000.0,Mexico,848200.0,968200.0,Music,"['#golf', '#weekend', '#media', '#happiness', '#athlete', '#foodstylist', '#foodgrammer']",50892.0,118748.00000000001
tyga,https://www.instagram.com/tyga/,30900000.0,United States,442600.0,660200.0,Music,"['#happybirthday', '#luxury', '#fashion', '#girlpower', '#foodstylist', '#gains', '#sports', '#smilemore', '#instagood']",26556.0,61964.00000000001
erling.haaland,https://www.instagram.com/erling.haaland/,14500000.0,Brazil,936900.0,1400000.0,Undefined,"['#baby', '#dogstagram', '#friendsforever', '#cars', '#crossfit', '#pilates', '#styleinspiration', '#sunset']",56214.0,131166.0
jbalvin,https://www.instagram.com/jbalvin/,51400000.0,Mexico,298300.0,389800.0,Music,"['#happiness', '#golf', '#gym', '#doglovers', '#foodgrammer', '#sports', '#new', '#cardio', '#workout']",17898.0,41762.00000000001
jacquelinef143,https://www.instagram.com/jacquelinef143/,57900000.0,India,281000.0,341400.0,Cinema,"['#follow4follow', '#motivational']",16860.0,39340.00000000001
annehathaway,https://www.instagram.com/annehathaway/,22000000.0,United States,674600.0,889500.0,Cinema,"['#yum', '#foodblogfeed', '#ootd', '#happyholidays', '#follow4follow', '#beautyblogger', '#luxury', '#instafit', '#snowboarding']",40476.0,94444.00000000001
hardikpandya93,https://www.instagram.com/hardikpandya93/,20200000.0,India,771700.0,967600.0,Sports with a ball,['#strength'],46302.0,108038.00000000001
wi__wi__wi,https://www.instagram.com/wi__wi__wi/,10000000.0,South Korea,1600000.0,2000000.0,Undefined,"['#foodislifee', '#fashionable', '#smiles', '#success', '#friendsforever', '#foodgawker', '#healthylifestyle', '#foodlover', '#cricket']",96000.0,224000.00000000003
kevinhart4real,https://www.instagram.com/kevinhart4real/,136600000.0,United States,108500.0,142700.0,Cinema,"['#money', '#wanderlust', '#happyholidays', '#foodporn', '#fashionblogger', '#doglover', '#likeforlike', '#foodgawker']",6510.0,15190.000000000002
henrycavill,https://www.instagram.com/henrycavill/,19200000.0,Brazil,834200.0,1000000.0,Cinema,"['#goodvibes', '#new', '#runnersofinstagram', '#instadaily', '#makeup', '#holidayseason', '#endurance', '#dogstagram']",50052.0,116788.00000000001
lanarhoades,https://www.instagram.com/lanarhoades/,16800000.0,United States,700900.0,1200000.0,Lifestyle,"['#photooftheday', '#holidayseason', '#music', '#smile', '#training']",42054.0,98126.00000000001
gianlucavacchi,https://www.instagram.com/gianlucavacchi/,21800000.0,Brazil,576700.0,887500.0,Lifestyle,"['#weekend', '#cycling', '#photographer', '#foodstylist', '#holidayvibes']",34602.0,80738.00000000001
joeyking,https://www.instagram.com/joeyking/,18900000.0,Brazil,706900.0,1000000.0,Music,"['#goodnight', '#fashionstyle', '#shopping', '#foodgawker', '#foodoftheday', '#trendy', '#followback']",42414.0,98966.00000000001
zkdlin,https://www.instagram.com/zkdlin/,13700000.0,Indonesia,1100000.0,1400000.0,Music,"['#smile', '#new', '#crossfit', '#cute', '#blogger', '#foodexperience', '#goodnight', '#goodtimes', '#fashionstyle', '#model']",66000.0,154000.00000000003
bellapoarch,https://www.instagram.com/bellapoarch/,14300000.0,United States,978200.0,1300000.0,Undefined,['#fitness'],58692.0,136948.0
holyhaein,https://www.instagram.com/holyhaein/,9000000.0,Indonesia,1700000.0,2100000.0,Undefined,"['#getfit', '#gains', '#happybirthday', '#foodislifee', '#beauty', '#foodstylist', '#photographer', '#foodjunkie', '#instapic']",102000.0,238000.00000000003
m10_official,https://www.instagram.com/m10_official/,24000000.0,Turkey,559800.0,786200.0,Sports with a ball,"['#goodvibes', '#extremesports']",33588.0,78372.00000000001
jacobelordi,https://www.instagram.com/jacobelordi/,12100000.0,Brazil,937900.0,1500000.0,Cinema,"['#soccer', '#getfit', '#yum', '#foodieforlife', '#couplesgoals']",56274.0,131306.0
samoylovaoxana,https://www.instagram.com/samoylovaoxana/,15700000.0,Russia,877300.0,1200000.0,Family,"['#foodcoma', '#fashionable', '#fashionphotography', '#musiclover', '#beautyblogger', '#yum', '#fitlife', '#extremesports']",52638.0,122822.00000000001
carlinhosmaiaof,https://www.instagram.com/carlinhosmaiaof/,24500000.0,Brazil,418300.0,764700.0,Lifestyle,"['#happyme', '#foodgawker', '#selfie', '#swimming']",25098.0,58562.00000000001
9gag,https://www.instagram.com/9gag/,58000000.0,Indonesia,245300.0,312700.0,Humor,['#instalike'],14718.0,34342.0
gusein.gasanov,https://www.instagram.com/gusein.gasanov/,20900000.0,Russia,580500.0,867700.0,Shows,"['#makeup', '#gains', '#beauty', '#picoftheday', '#sundayfunday', '#blackandwhite', '#fashionista', '#smiles', '#entertainment', '#happynewyear']",34830.0,81270.00000000001
do0_nct,https://www.instagram.com/do0_nct/,9400000.0,Indonesia,1500000.0,1900000.0,Undefined,"['#foodstylist', '#modeling']",90000.0,210000.00000000003
sunnyleone,https://www.instagram.com/sunnyleone/,50500000.0,India,254600.0,344700.0,Beauty,"['#foodaddict', '#happiness', '#quote', '#loveit', '#golf', '#travel', '#friendsforever', '#foodlover']",15276.0,35644.0
jimin_bighitentertainment,https://www.instagram.com/jimin_bighitentertainment/,9500000.0,Indonesia,1700000.0,1900000.0,Lifestyle,"['#foodcoma', '#vacation']",102000.0,238000.00000000003
aron.piper,https://www.instagram.com/aron.piper/,14100000.0,Brazil,648100.0,1200000.0,Music,['#foodjunkie'],38886.0,90734.00000000001
finnwolfhardofficial,https://www.instagram.com/finnwolfhardofficial/,21100000.0,Brazil,628900.0,818500.0,Music,"['#hockey', '#fitness', '#boxing', '#foodisart']",37734.0,88046.00000000001
